"id","strategy_name","symbol","exchange","type","entry_price","exit_price","qty","fee","size","PNL","PNL_percentage","holding_period","opened_at","closed_at"
"bb74a9a3-d21c-4736-a728-4bba3643c597","FractalGeneticOptimization","BTC-USDT","Binance","short","23094.83","22888.16273157325","0.322","14.806523659566587","7436.535260000001","51.74033677384708","0.6957586424978113","24360.0","1675175400000.0","1675199760000.0"
"1c49991b-31cf-4641-b5bc-21479be3c0ee","FractalGeneticOptimization","BTC-USDT","Binance","long","22919.59","23152.148540826627","0.326","15.01938676430948","7471.786340000001","60.794697545170926","0.8136567987725799","1860.0","1675203300000.0","1675205160000.0"
"31ccac86-20e8-46f4-8750-5e15bac8b564","FractalGeneticOptimization","BTC-USDT","Binance","long","23085.73","22914.93525741442","0.326","14.996216873917103","7525.94798","-70.6753029568156","-0.9390883798909224","66660.0","1675213200000.0","1675279860000.0"
"a1558bdb-86e5-4ca0-b4c9-284aa111f9a6","FractalGeneticOptimization","BTC-USDT","Binance","short","23573.11","23847.345791890188","0.317","15.032284486029189","7472.67587","-101.9650305152185","-1.3645049282087822","12660.0","1675285200000.0","1675297860000.0"
"c77c370e-e169-4697-a951-9778c5df50d8","FractalGeneticOptimization","BTC-USDT","Binance","short","24063.89","23657.967571892434","0.306","14.602888416999084","7363.55034","109.60937458391605","1.4885397603449542","48660.0","1675300500000.0","1675349160000.0"
"c5b09fa2-a8ff-48e3-9d6e-66079675d11c","FractalGeneticOptimization","BTC-USDT","Binance","long","23839.5","24139.8629427347","0.314","15.065519964018696","7485.603","79.24844405467726","1.0586781593236678","8160.0","1675353600000.0","1675361760000.0"
"4dc97367-9bbb-4fef-bde0-17a33d154013","FractalGeneticOptimization","BTC-USDT","Binance","long","23524.87","23272.328998295972","0.321","15.021900878453007","7551.48327","-96.08756242544558","-1.2724329643578165","54060.0","1675377000000.0","1675431060000.0"
"ecd1e5da-454e-4f4b-9ac5-90db44e699e0","FractalGeneticOptimization","BTC-USDT","Binance","long","23569.25","23378.22660901173","0.317","14.88235008505672","7471.45225","-75.4367650283383","-1.0096666953648576","3660.0","1675445400000.0","1675449060000.0"
"374cdfad-f603-4792-a237-c092f0534d83","FractalGeneticOptimization","BTC-USDT","Binance","long","23355.33","23166.94248969004","0.316","14.701038106742052","7380.284280000001","-74.23149136469053","-1.005808022407106","144960.0","1675456200000.0","1675601160000.0"
"d5e7968b-d15f-4096-a1ca-e2ffd08a41ee","FractalGeneticOptimization","BTC-USDT","Binance","long","23191.66","23074.882082006145","0.316","14.62022729791394","7328.56456","-51.522049383972195","-0.7030305725241806","6360.0","1675604700000.0","1675611060000.0"
"414e1d03-52b3-47a9-b2d2-b5186506ed9d","FractalGeneticOptimization","BTC-USDT","Binance","long","22885.73","22710.954535909124","0.318","14.499745682419103","7277.66214","-70.07834326331741","-0.9629238334402456","38760.0","1675621800000.0","1675660560000.0"
"5bca8a5c-1aa0-466d-ba2c-d86d8c039e4d","FractalGeneticOptimization","BTC-USDT","Binance","long","22774.76","22976.064741393122","0.316","14.457260618280227","7196.824159999999","49.15503766194682","0.6830101245928847","35160.0","1675663200000.0","1675698360000.0"
"2fced801-5706-47e5-a3e2-b2785ad02a96","FractalGeneticOptimization","BTC-USDT","Binance","short","22981.49","22760.572392380207","0.316","14.454491715992145","7262.15084","55.35547229186294","0.7622462478604057","9960.0","1675714500000.0","1675724460000.0"
