id,strategy_name,symbol,exchange,type,entry_price,exit_price,qty,opened_at,closed_at,fee,size,PNL,PNL_percentage,holding_period,orders
3ed3731c-f05d-4328-baaf-75feee2f830e,FractalGeneticOptimization,BTC-USDT,Binance,short,29526.52,29419.531629369154,0.098,1691765100000.0,1691766060000.0,5.776713059678178,2893.5989600000003,4.708147262144777,0.16270904597452499,960.0,"[{'id': '75f928b5-9df7-493c-94f1-127fae55f10e', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.098, 'filled_qty': 0, 'price': 29526.52, 'status': 'EXECUTED', 'created_at': 1691765100000.0, 'canceled_at': None, 'executed_at': 1691765100000.0}, {'id': '40680bec-a830-449c-b1cf-20c009a2ddb9', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.098, 'filled_qty': 0, 'price': 29419.531629369154, 'status': 'EXECUTED', 'created_at': 1691765100000.0, 'canceled_at': None, 'executed_at': 1691766060000.0}]"
468b8f17-8aaf-4b18-ab16-56a86dc7a734,FractalGeneticOptimization,BTC-USDT,Binance,long,29428.0,29382.946696124778,0.099,1691797500000.0,1691811060000.0,5.822283722916354,2913.3720000000003,-10.282560806563321,-0.3529436270604413,13560.0,"[{'id': '56a35bb5-86f5-44b4-8c71-4056aa7a3e1b', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.099, 'filled_qty': 0, 'price': 29428.0, 'status': 'EXECUTED', 'created_at': 1691797500000.0, 'canceled_at': None, 'executed_at': 1691797500000.0}, {'id': '3fb5b02d-a52c-4245-b341-3d75c8dc2fcc', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.099, 'filled_qty': 0, 'price': 29382.946696124778, 'status': 'EXECUTED', 'created_at': 1691797500000.0, 'canceled_at': None, 'executed_at': 1691811060000.0}]"
099bfc9f-06e8-4cb2-8274-2cd62d07ca12,FractalGeneticOptimization,BTC-USDT,Binance,short,29396.959999999995,29420.862077062462,0.098,1691820900000.0,1691826360000.0,5.764146563552122,2880.90208,-8.106550115673844,-0.28138929719103273,5460.0,"[{'id': '37c0012c-bfe5-4c82-9c9d-f80cc3284190', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.098, 'filled_qty': 0, 'price': 29396.96, 'status': 'EXECUTED', 'created_at': 1691820900000.0, 'canceled_at': None, 'executed_at': 1691820900000.0}, {'id': '6aa3ada0-ce35-400c-9b52-3dffc4f2f3e3', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'STOP', 'qty': 0.098, 'filled_qty': 0, 'price': 29420.862077062462, 'status': 'EXECUTED', 'created_at': 1691820900000.0, 'canceled_at': None, 'executed_at': 1691826360000.0}]"
534382fa-fa2f-4e4d-bae5-478333278a75,FractalGeneticOptimization,BTC-USDT,Binance,short,29418.850000000002,29436.123554669088,0.098,1691844300000.0,1691849760000.0,5.767787408357572,2883.0473,-7.460595765927958,-0.25877465714585945,5460.0,"[{'id': '8404b842-a854-4d54-95f0-66ead8f26f80', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.098, 'filled_qty': 0, 'price': 29418.85, 'status': 'EXECUTED', 'created_at': 1691844300000.0, 'canceled_at': None, 'executed_at': 1691844300000.0}, {'id': 'ab5bd25e-70dd-4370-bba4-37dbab850d0b', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'STOP', 'qty': 0.098, 'filled_qty': 0, 'price': 29436.123554669088, 'status': 'EXECUTED', 'created_at': 1691844300000.0, 'canceled_at': None, 'executed_at': 1691849760000.0}]"
61409812-3076-4345-860c-05cba36ececb,FractalGeneticOptimization,BTC-USDT,Binance,short,29445.59,29416.401749057513,0.098,1691862300000.0,1691867760000.0,5.768475191407637,2885.66782,-2.9080265990439327,-0.10077482165095261,5460.0,"[{'id': 'c358e692-efe4-4fd6-a3f7-dedd6ac0911f', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.098, 'filled_qty': 0, 'price': 29445.59, 'status': 'EXECUTED', 'created_at': 1691862300000.0, 'canceled_at': None, 'executed_at': 1691862300000.0}, {'id': '1da04b5b-3873-4e15-9647-f2cfe422adcb', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.098, 'filled_qty': 0, 'price': 29416.401749057513, 'status': 'EXECUTED', 'created_at': 1691862300000.0, 'canceled_at': None, 'executed_at': 1691867760000.0}]"
bff5d62a-1aae-4bc4-b722-2bc0a0641046,FractalGeneticOptimization,BTC-USDT,Binance,long,29429.550000000003,29451.794187900843,0.098,1691879400000.0,1691888460000.0,5.770371730414284,2884.0959000000003,-3.5904413161319453,-0.12449105163708132,9060.0,"[{'id': 'b8625022-17ed-418a-b68f-1fe4124148bb', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.098, 'filled_qty': 0, 'price': 29429.55, 'status': 'EXECUTED', 'created_at': 1691879400000.0, 'canceled_at': None, 'executed_at': 1691879400000.0}, {'id': 'c3b01f70-4bde-4c11-80a7-a73d9d330d4c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'LIMIT', 'qty': -0.098, 'filled_qty': 0, 'price': 29451.794187900843, 'status': 'EXECUTED', 'created_at': 1691879400000.0, 'canceled_at': None, 'executed_at': 1691888460000.0}]"
5ab4840a-fdd4-48eb-8570-f34877094c82,FractalGeneticOptimization,BTC-USDT,Binance,short,29454.840000000004,29439.817262749686,0.097,1691894700000.0,1691895660000.0,5.71278175448672,2857.1194800000003,-4.255576241205899,-0.14894638712154587,960.0,"[{'id': 'd72292e3-3857-485e-a3e4-c6e7e6ca0e01', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.097, 'filled_qty': 0, 'price': 29454.84, 'status': 'EXECUTED', 'created_at': 1691894700000.0, 'canceled_at': None, 'executed_at': 1691894700000.0}, {'id': '0c79c604-c298-4f4d-8f3c-018f3e885e6b', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.097, 'filled_qty': 0, 'price': 29439.817262749686, 'status': 'EXECUTED', 'created_at': 1691894700000.0, 'canceled_at': None, 'executed_at': 1691895660000.0}]"
fe6a7b71-3dab-43fb-8d5d-e28c9074af2e,FractalGeneticOptimization,BTC-USDT,Binance,long,29401.24,29383.372185140495,0.098,1691901900000.0,1691902860000.0,5.760891994143769,2881.3215200000004,-7.511937850375389,-0.26071154497105165,960.0,"[{'id': 'c7371b8e-e0bd-4fc9-995c-010235cf259c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.098, 'filled_qty': 0, 'price': 29401.24, 'status': 'EXECUTED', 'created_at': 1691901900000.0, 'canceled_at': None, 'executed_at': 1691901900000.0}, {'id': 'a7fceace-e7a1-49a8-ac4c-c9652ac6e299', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.098, 'filled_qty': 0, 'price': 29383.372185140495, 'status': 'EXECUTED', 'created_at': 1691901900000.0, 'canceled_at': None, 'executed_at': 1691902860000.0}]"
d953bddc-744c-42f4-bb05-67429d8f9fa5,FractalGeneticOptimization,BTC-USDT,Binance,long,29385.0,29413.215688503944,0.097,1691906400000.0,1691916360000.0,5.7034269217848825,2850.3450000000003,-2.9665051369023177,-0.10407530095136966,9960.0,"[{'id': '45259661-d481-4fca-ab03-1a84255f09dc', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 29385.0, 'status': 'EXECUTED', 'created_at': 1691906400000.0, 'canceled_at': None, 'executed_at': 1691906400000.0}, {'id': '74ece72c-f1f9-4be3-81dd-0159ddd3d46f', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'LIMIT', 'qty': -0.097, 'filled_qty': 0, 'price': 29413.215688503944, 'status': 'EXECUTED', 'created_at': 1691906400000.0, 'canceled_at': None, 'executed_at': 1691916360000.0}]"
74a79c60-4ac9-4fe6-9022-7848eb968f46,FractalGeneticOptimization,BTC-USDT,Binance,long,29384.01,29369.72035858038,0.097,1691928900000.0,1691928960000.0,5.699111844782296,2850.24897,-7.085207062485283,-0.24858204097466205,60.0,"[{'id': '5952b679-2c9f-4950-b13e-351feb19759d', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 29384.01, 'status': 'EXECUTED', 'created_at': 1691928900000.0, 'canceled_at': None, 'executed_at': 1691928900000.0}, {'id': '86aee2f5-bcde-44c5-8831-10ff0afbadd6', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 29369.720358580376, 'status': 'EXECUTED', 'created_at': 1691928900000.0, 'canceled_at': None, 'executed_at': 1691928960000.0}]"
50b08bdb-9962-40a8-8dba-0ad626056799,FractalGeneticOptimization,BTC-USDT,Binance,short,29387.81,29366.307797197034,0.097,1691932500000.0,1691939760000.0,5.699149426328112,2850.6175700000003,-3.6134357544403053,-0.12675975172777404,7260.0,"[{'id': 'e7896368-9d0a-4d27-91db-ca3e9423e083', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.097, 'filled_qty': 0, 'price': 29387.81, 'status': 'EXECUTED', 'created_at': 1691932500000.0, 'canceled_at': None, 'executed_at': 1691932500000.0}, {'id': '576c4340-260a-4266-a677-b0cb6556f5e8', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.097, 'filled_qty': 0, 'price': 29366.307797197038, 'status': 'EXECUTED', 'created_at': 1691932500000.0, 'canceled_at': None, 'executed_at': 1691939760000.0}]"
4270c092-c342-4025-baa7-f49b5445507e,FractalGeneticOptimization,BTC-USDT,Binance,short,29415.44,29379.31139316835,0.097,1691962200000.0,1691962260000.0,5.70309088513733,2853.29768,-2.19861602246751,-0.07705526268354551,60.0,"[{'id': 'ac2b5064-739a-4a91-8421-64668d8544fc', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.097, 'filled_qty': 0, 'price': 29415.44, 'status': 'EXECUTED', 'created_at': 1691962200000.0, 'canceled_at': None, 'executed_at': 1691962200000.0}, {'id': '084224d4-b7ec-44ad-9c5d-074fa1a72a3c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.097, 'filled_qty': 0, 'price': 29379.311393168347, 'status': 'EXECUTED', 'created_at': 1691962200000.0, 'canceled_at': None, 'executed_at': 1691962260000.0}]"
75b555a5-0c13-4ad9-a513-913d029426e7,FractalGeneticOptimization,BTC-USDT,Binance,long,29259.94,29196.048364612383,0.097,1691976600000.0,1691978460000.0,5.670230871367401,2838.21418,-11.867719503966121,-0.4181403781150203,1860.0,"[{'id': 'c07e90e0-f406-44bf-b748-e8608b70cc9b', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 29259.94, 'status': 'EXECUTED', 'created_at': 1691976600000.0, 'canceled_at': None, 'executed_at': 1691976600000.0}, {'id': '8577b86a-4a09-4573-bced-f24ef836f271', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 29196.048364612383, 'status': 'EXECUTED', 'created_at': 1691976600000.0, 'canceled_at': None, 'executed_at': 1691978460000.0}]"
d4753f19-5dd6-49ab-82d1-686be5af2b81,FractalGeneticOptimization,BTC-USDT,Binance,long,29353.56,29519.53629080696,0.097,1691981100000.0,1692023460000.0,5.710690340208275,2847.29532,10.38900986806655,0.3648729302890348,42360.0,"[{'id': 'a24e65c9-43ec-4185-a4fb-e2f88780d29d', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 29353.56, 'status': 'EXECUTED', 'created_at': 1691981100000.0, 'canceled_at': None, 'executed_at': 1691981100000.0}, {'id': 'b63d08ad-3a81-46b4-bfc7-a463d74ed2ba', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'LIMIT', 'qty': -0.097, 'filled_qty': 0, 'price': 29519.53629080696, 'status': 'EXECUTED', 'created_at': 1691981100000.0, 'canceled_at': None, 'executed_at': 1692023460000.0}]"
ee97b79e-d55e-4574-96f3-195196ec5421,FractalGeneticOptimization,BTC-USDT,Binance,short,29516.83,29602.231410936867,0.096,1692026100000.0,1692026160000.0,5.675429895449939,2833.6156800000003,-13.87396534538902,-0.4896205735771838,60.0,"[{'id': '0ae6e7c1-4ed1-43ba-87ca-38cdf1f08393', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.096, 'filled_qty': 0, 'price': 29516.83, 'status': 'EXECUTED', 'created_at': 1692026100000.0, 'canceled_at': None, 'executed_at': 1692026100000.0}, {'id': 'dbcac3b9-5a84-4f10-8a3b-83f288fc8272', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'STOP', 'qty': 0.096, 'filled_qty': 0, 'price': 29602.231410936867, 'status': 'EXECUTED', 'created_at': 1692026100000.0, 'canceled_at': None, 'executed_at': 1692026160000.0}]"
1244889a-82d5-4a35-b014-d2ca22156e6e,FractalGeneticOptimization,BTC-USDT,Binance,short,29636.01,29482.675630908627,0.096,1692033300000.0,1692035160000.0,5.675393820567228,2845.05696,9.044705612204448,0.31790947384773793,1860.0,"[{'id': 'feb5be5c-a6ca-430e-a68e-05a53bc4eb71', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.096, 'filled_qty': 0, 'price': 29636.01, 'status': 'EXECUTED', 'created_at': 1692033300000.0, 'canceled_at': None, 'executed_at': 1692033300000.0}, {'id': '48049ed6-5735-40db-ae60-11f63162bcda', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.096, 'filled_qty': 0, 'price': 29482.675630908627, 'status': 'EXECUTED', 'created_at': 1692033300000.0, 'canceled_at': None, 'executed_at': 1692035160000.0}]"
42d28538-f4e2-4106-81e2-56f03a07a0c0,FractalGeneticOptimization,BTC-USDT,Binance,short,29487.28,29325.035966146595,0.096,1692036000000.0,1692036060000.0,5.645982332750073,2830.77888,9.929444917176651,0.350767238915413,60.0,"[{'id': '8a3ec7d5-96dc-422a-a118-25aabcad455e', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.096, 'filled_qty': 0, 'price': 29487.28, 'status': 'EXECUTED', 'created_at': 1692036000000.0, 'canceled_at': None, 'executed_at': 1692036000000.0}, {'id': 'a081e777-6ed5-4484-abd8-dda09feaba2b', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.096, 'filled_qty': 0, 'price': 29325.035966146595, 'status': 'EXECUTED', 'created_at': 1692036000000.0, 'canceled_at': None, 'executed_at': 1692036060000.0}]"
9ad82bca-76bb-42bf-a2ec-8ac9eae4c5a9,FractalGeneticOptimization,BTC-USDT,Binance,long,29384.01,29250.526316235195,0.097,1692038700000.0,1692126060000.0,5.687550022674814,2850.24897,-18.63546734786076,-0.6538189310480046,87360.0,"[{'id': 'd37b7320-627f-4a3d-b07b-2d8196615409', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 29384.01, 'status': 'EXECUTED', 'created_at': 1692038700000.0, 'canceled_at': None, 'executed_at': 1692038700000.0}, {'id': '2206486c-acbf-40db-a9b5-7a0b5e39757f', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 29250.526316235195, 'status': 'EXECUTED', 'created_at': 1692038700000.0, 'canceled_at': None, 'executed_at': 1692126060000.0}]"
02051cb0-ef6d-48ec-8a00-5ce95345fdca,FractalGeneticOptimization,BTC-USDT,Binance,long,29181.73,29077.446049067166,0.097,1692129600000.0,1692189060000.0,5.651140076759515,2830.62781,-15.76668331724434,-0.5570030528755505,59460.0,"[{'id': '980416e8-839a-43ee-b3a7-9506707ee49c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 29181.73, 'status': 'EXECUTED', 'created_at': 1692129600000.0, 'canceled_at': None, 'executed_at': 1692129600000.0}, {'id': '3dc19445-8de7-4a41-b4f1-bc997a75386c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 29077.446049067166, 'status': 'EXECUTED', 'created_at': 1692129600000.0, 'canceled_at': None, 'executed_at': 1692189060000.0}]"
190eef03-2c13-4984-8c70-fb9359b54bad,FractalGeneticOptimization,BTC-USDT,Binance,short,29141.980000000003,29030.096428680303,0.097,1692191700000.0,1692201660000.0,5.642691413581989,2826.7720600000002,5.210015004428952,0.1843096964963263,9960.0,"[{'id': 'eca0180a-1bfc-4abd-b83e-ee86a48eb556', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.097, 'filled_qty': 0, 'price': 29141.98, 'status': 'EXECUTED', 'created_at': 1692191700000.0, 'canceled_at': None, 'executed_at': 1692191700000.0}, {'id': 'e7610938-0e27-4886-8d26-e2d720b7a2ea', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'LIMIT', 'qty': 0.097, 'filled_qty': 0, 'price': 29030.096428680303, 'status': 'EXECUTED', 'created_at': 1692191700000.0, 'canceled_at': None, 'executed_at': 1692201660000.0}]"
bf501bb1-1fc7-458a-8fac-02c3043fbefa,FractalGeneticOptimization,BTC-USDT,Binance,long,28906.07,28759.785083311664,0.098,1692222300000.0,1692228660000.0,5.651253798164543,2832.79486,-19.987175633621394,-0.7055638202344591,6360.0,"[{'id': '4bd38d67-de43-4e13-9941-101dc748fd2d', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.098, 'filled_qty': 0, 'price': 28906.07, 'status': 'EXECUTED', 'created_at': 1692222300000.0, 'canceled_at': None, 'executed_at': 1692222300000.0}, {'id': '12ef180b-0ace-4019-ba11-efefb853a607', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.098, 'filled_qty': 0, 'price': 28759.785083311664, 'status': 'EXECUTED', 'created_at': 1692222300000.0, 'canceled_at': None, 'executed_at': 1692228660000.0}]"
21b522c2-58ed-466f-bc0c-576e2eb68a7f,FractalGeneticOptimization,BTC-USDT,Binance,long,28754.0,28611.69151631215,0.097,1692232200000.0,1692232260000.0,5.564472077082278,2789.138,-19.36839499480388,-0.6944222550050904,60.0,"[{'id': 'b97a7c27-ca6c-47b8-9ecc-2ab407c425a4', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 28754.0, 'status': 'EXECUTED', 'created_at': 1692232200000.0, 'canceled_at': None, 'executed_at': 1692232200000.0}, {'id': '0049764f-4040-4f47-9906-037077b7f89c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 28611.69151631215, 'status': 'EXECUTED', 'created_at': 1692232200000.0, 'canceled_at': None, 'executed_at': 1692232260000.0}]"
a01cd319-2ac3-4cad-927d-09db8b38bf43,FractalGeneticOptimization,BTC-USDT,Binance,long,28595.83,28394.25541593943,0.097,1692234900000.0,1692279960000.0,5.528038285346125,2773.7955100000004,-25.08077293922146,-0.9042041076496464,45060.0,"[{'id': 'a8ada97b-44e8-4889-9b8a-594443b5c49c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 28595.83, 'status': 'EXECUTED', 'created_at': 1692234900000.0, 'canceled_at': None, 'executed_at': 1692234900000.0}, {'id': 'cb156f7e-fb76-432f-8725-4d25bcc450a1', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 28394.25541593943, 'status': 'EXECUTED', 'created_at': 1692234900000.0, 'canceled_at': None, 'executed_at': 1692279960000.0}]"
f285c6d9-b94c-4dbe-8ed2-799e766e68cf,FractalGeneticOptimization,BTC-USDT,Binance,long,28394.34,28261.6362935097,0.097,1692284400000.0,1692286260000.0,5.49562970047044,2754.2509800000003,-18.36788923002969,-0.6668923552504169,1860.0,"[{'id': 'd06e506c-238c-4344-bd59-557714d3c905', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.097, 'filled_qty': 0, 'price': 28394.34, 'status': 'EXECUTED', 'created_at': 1692284400000.0, 'canceled_at': None, 'executed_at': 1692284400000.0}, {'id': '316ded06-4518-4e7e-8934-d0f1e1bae985', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.097, 'filled_qty': 0, 'price': 28261.6362935097, 'status': 'EXECUTED', 'created_at': 1692284400000.0, 'canceled_at': None, 'executed_at': 1692286260000.0}]"
d497b14b-cda6-42da-9812-6cbc68a70964,FractalGeneticOptimization,BTC-USDT,Binance,long,28043.999999999996,27782.163510822767,0.098,1692290700000.0,1692304260000.0,5.470964024060631,2748.312,-31.130939963429068,-1.1327294704323623,13560.0,"[{'id': '249405ee-7c42-4bbc-874c-b0d24fbb5d23', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.098, 'filled_qty': 0, 'price': 28044.0, 'status': 'EXECUTED', 'created_at': 1692290700000.0, 'canceled_at': None, 'executed_at': 1692290700000.0}, {'id': 'dbccd422-ed12-4a54-b7b6-e4d8b90d3799', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.098, 'filled_qty': 0, 'price': 27782.16351082277, 'status': 'EXECUTED', 'created_at': 1692290700000.0, 'canceled_at': None, 'executed_at': 1692304260000.0}]"
51399e51-0c5f-49b2-b95d-b27138fb14d8,FractalGeneticOptimization,BTC-USDT,Binance,long,26186.01,25450.569511904745,0.078,1692310500000.0,1692738960000.0,4.02765320192857,2042.50878,-61.392011273358335,-3.005715905581485,428460.0,"[{'id': 'c21a46c8-1ef7-4105-81cc-dbfe40857b29', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.078, 'filled_qty': 0, 'price': 26186.01, 'status': 'EXECUTED', 'created_at': 1692310500000.0, 'canceled_at': None, 'executed_at': 1692310500000.0}, {'id': '2adcf4c6-4351-40c7-b95a-31e167af202b', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'STOP', 'qty': -0.078, 'filled_qty': 0, 'price': 25450.569511904745, 'status': 'EXECUTED', 'created_at': 1692310500000.0, 'canceled_at': None, 'executed_at': 1692738960000.0}]"
ccb81b7e-b6c7-4dc5-aef7-b1be2f0c1cb4,FractalGeneticOptimization,BTC-USDT,Binance,long,25839.03,26169.84728920858,0.103,1692744300000.0,1692749760000.0,5.356914360788484,2661.4200899999996,28.71726642769548,1.0790204273123782,5460.0,"[{'id': 'ecb50308-c65b-4a18-a5a8-3bf84eea2fc0', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'MARKET', 'qty': 0.103, 'filled_qty': 0, 'price': 25839.03, 'status': 'EXECUTED', 'created_at': 1692744300000.0, 'canceled_at': None, 'executed_at': 1692744300000.0}, {'id': 'b219e774-91a4-4d5a-aca8-4494891ee458', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'LIMIT', 'qty': -0.103, 'filled_qty': 0, 'price': 26169.84728920858, 'status': 'EXECUTED', 'created_at': 1692744300000.0, 'canceled_at': None, 'executed_at': 1692749760000.0}]"
0e346af3-b177-4063-80a9-cdf7d89ffb63,FractalGeneticOptimization,BTC-USDT,Binance,short,26079.26,26299.98142484096,0.103,1692751500000.0,1692807360000.0,5.395061866758619,2686.16378,-28.129368625377687,-1.0471948447379367,55860.0,"[{'id': '0264ad93-c5c8-4867-992a-73492e302309', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.103, 'filled_qty': 0, 'price': 26079.26, 'status': 'EXECUTED', 'created_at': 1692751500000.0, 'canceled_at': None, 'executed_at': 1692751500000.0}, {'id': '2ee39af3-eeef-4e29-a986-9a61f597882c', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'STOP', 'qty': 0.103, 'filled_qty': 0, 'price': 26299.98142484096, 'status': 'EXECUTED', 'created_at': 1692751500000.0, 'canceled_at': None, 'executed_at': 1692807360000.0}]"
69cee07d-b250-45f1-bdc7-cf92cb0a7aec,FractalGeneticOptimization,BTC-USDT,Binance,short,26527.41,26714.769528094384,0.1,1692814500000.0,1692819060000.0,5.324217952809438,2652.741,-24.060170762247896,-0.9069928335351206,4560.0,"[{'id': '9e8e4357-9bc3-427f-9794-16b68802e280', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'sell', 'type': 'MARKET', 'qty': -0.1, 'filled_qty': 0, 'price': 26527.41, 'status': 'EXECUTED', 'created_at': 1692814500000.0, 'canceled_at': None, 'executed_at': 1692814500000.0}, {'id': '1fa2008f-19c9-4614-b9c5-b6b025c561bb', 'session_id': None, 'exchange_id': None, 'symbol': 'BTC-USDT', 'side': 'buy', 'type': 'STOP', 'qty': 0.1, 'filled_qty': 0, 'price': 26714.769528094384, 'status': 'EXECUTED', 'created_at': 1692814500000.0, 'canceled_at': None, 'executed_at': 1692819060000.0}]"
